,borough,year,time_bin,total_injured,total_killed,pedestrians_injured,pedestrians_killed,cyclist_injured,cyclist_killed,motorist_injured,motorist_killed
267,BRONX,2023,03:00 - 03:59,1.3,0.0,0.1,0.0,0.1,0.0,1.2,0.0
268,BRONX,2023,04:00 - 04:59,1.4,0.0,0.1,0.0,0.1,0.0,1.2,0.0
269,BRONX,2023,05:00 - 05:59,1.3,0.0,0.1,0.0,0.1,0.0,1.1,0.0
270,BRONX,2023,06:00 - 06:59,1.1,0.0,0.4,0.0,0.1,0.0,0.5,0.0
271,BRONX,2023,07:00 - 07:59,1.4,0.0,0.2,0.0,0.1,0.0,0.9,0.0
272,BRONX,2023,08:00 - 08:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
273,BRONX,2023,09:00 - 09:59,1.4,0.0,0.2,0.0,0.1,0.0,1.1,0.0
274,BRONX,2023,10:00 - 10:59,1.5,0.0,0.2,0.0,0.1,0.0,1.1,0.0
275,BRONX,2023,11:00 - 11:59,1.3,0.0,0.3,0.0,0.1,0.0,0.8,0.0
276,BRONX,2023,12:00 - 12:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
277,BRONX,2023,13:00 - 13:59,1.5,0.0,0.2,0.0,0.1,0.0,1.2,0.0
278,BRONX,2023,14:00 - 14:59,1.3,0.0,0.3,0.0,0.1,0.0,0.8,0.0
279,BRONX,2023,15:00 - 15:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
280,BRONX,2023,16:00 - 16:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
281,BRONX,2023,17:00 - 17:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
282,BRONX,2023,18:00 - 18:59,1.3,0.0,0.3,0.0,0.1,0.0,0.8,0.0
283,BRONX,2023,19:00 - 19:59,1.5,0.0,0.3,0.0,0.1,0.0,1.1,0.0
284,BRONX,2023,20:00 - 20:59,1.6,0.0,0.2,0.0,0.1,0.0,1.2,0.0
285,BRONX,2023,21:00 - 21:59,1.6,0.0,0.2,0.0,0.1,0.0,1.2,0.0
286,BRONX,2023,22:00 - 22:59,1.5,0.0,0.1,0.0,0.2,0.0,1.1,0.0
287,BRONX,2023,23:00 - 23:59,1.6,0.0,0.1,0.0,0.1,0.0,1.3,0.0
288,BRONX,2024,00:00 - 00:59,1.4,0.0,0.2,0.0,0.1,0.0,1.1,0.0
289,BRONX,2024,01:00 - 01:59,1.7,0.0,0.2,0.0,0.1,0.0,1.4,0.0
290,BRONX,2024,02:00 - 02:59,1.7,0.0,0.0,0.0,0.0,0.0,1.5,0.0
291,BRONX,2024,03:00 - 03:59,1.6,0.0,0.1,0.0,0.1,0.0,1.4,0.0
292,BRONX,2024,04:00 - 04:59,1.3,0.0,0.1,0.0,0.1,0.0,1.1,0.0
293,BRONX,2024,05:00 - 05:59,1.4,0.0,0.1,0.0,0.0,0.0,1.2,0.0
294,BRONX,2024,06:00 - 06:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
295,BRONX,2024,07:00 - 07:59,1.4,0.0,0.2,0.0,0.1,0.0,1.0,0.0
296,BRONX,2024,08:00 - 08:59,1.3,0.0,0.3,0.0,0.1,0.0,0.8,0.0
297,BRONX,2024,09:00 - 09:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
298,BRONX,2024,10:00 - 10:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
299,BRONX,2024,11:00 - 11:59,1.4,0.0,0.3,0.0,0.1,0.0,0.9,0.0
300,BRONX,2024,12:00 - 12:59,1.2,0.0,0.2,0.0,0.1,0.0,0.8,0.0
301,BRONX,2024,13:00 - 13:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
302,BRONX,2024,14:00 - 14:59,1.3,0.0,0.3,0.0,0.1,0.0,0.8,0.0
303,BRONX,2024,15:00 - 15:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
304,BRONX,2024,16:00 - 16:59,1.4,0.0,0.2,0.0,0.1,0.0,1.0,0.0
305,BRONX,2024,17:00 - 17:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
306,BRONX,2024,18:00 - 18:59,1.4,0.0,0.2,0.0,0.1,0.0,1.0,0.0
307,BRONX,2024,19:00 - 19:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
308,BRONX,2024,20:00 - 20:59,1.5,0.0,0.3,0.0,0.1,0.0,1.0,0.0
309,BRONX,2024,21:00 - 21:59,1.6,0.0,0.2,0.0,0.1,0.0,1.3,0.0
310,BRONX,2024,22:00 - 22:59,1.5,0.0,0.2,0.0,0.2,0.0,1.1,0.0
311,BRONX,2024,23:00 - 23:59,1.7,0.0,0.2,0.0,0.1,0.0,1.4,0.0
312,BROOKLYN,2012,00:00 - 00:59,1.4,0.0,0.1,0.0,0.2,0.0,1.1,0.0
313,BROOKLYN,2012,01:00 - 01:59,1.5,0.0,0.3,0.0,0.1,0.0,1.2,0.0
314,BROOKLYN,2012,02:00 - 02:59,1.6,0.0,0.2,0.0,0.2,0.0,1.2,0.0
315,BROOKLYN,2012,03:00 - 03:59,1.2,0.0,0.2,0.0,0.1,0.0,0.8,0.0
316,BROOKLYN,2012,04:00 - 04:59,1.6,0.0,0.2,0.0,0.1,0.0,1.4,0.0
317,BROOKLYN,2012,05:00 - 05:59,1.4,0.0,0.2,0.0,0.0,0.0,1.1,0.0
318,BROOKLYN,2012,06:00 - 06:59,1.4,0.0,0.4,0.0,0.1,0.0,0.9,0.0
319,BROOKLYN,2012,07:00 - 07:59,1.4,0.0,0.4,0.0,0.1,0.0,0.9,0.0
320,BROOKLYN,2012,08:00 - 08:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
321,BROOKLYN,2012,09:00 - 09:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
322,BROOKLYN,2012,10:00 - 10:59,1.2,0.0,0.4,0.0,0.1,0.0,0.7,0.0
323,BROOKLYN,2012,11:00 - 11:59,1.3,0.0,0.4,0.0,0.2,0.0,0.8,0.0
324,BROOKLYN,2012,12:00 - 12:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
325,BROOKLYN,2012,13:00 - 13:59,1.4,0.0,0.3,0.0,0.1,0.0,0.9,0.0
326,BROOKLYN,2012,14:00 - 14:59,1.4,0.0,0.3,0.0,0.2,0.0,0.9,0.0
327,BROOKLYN,2012,15:00 - 15:59,1.3,0.0,0.3,0.0,0.2,0.0,0.8,0.0
328,BROOKLYN,2012,16:00 - 16:59,1.3,0.0,0.3,0.0,0.1,0.0,0.8,0.0
329,BROOKLYN,2012,17:00 - 17:59,1.3,0.0,0.4,0.0,0.2,0.0,0.7,0.0
330,BROOKLYN,2012,18:00 - 18:59,1.3,0.0,0.4,0.0,0.2,0.0,0.7,0.0
331,BROOKLYN,2012,19:00 - 19:59,1.2,0.0,0.4,0.0,0.2,0.0,0.6,0.0
332,BROOKLYN,2012,20:00 - 20:59,1.3,0.0,0.4,0.0,0.2,0.0,0.8,0.0
333,BROOKLYN,2012,21:00 - 21:59,1.4,0.0,0.4,0.0,0.2,0.0,0.8,0.0
334,BROOKLYN,2012,22:00 - 22:59,1.4,0.0,0.3,0.0,0.2,0.0,0.9,0.0
335,BROOKLYN,2012,23:00 - 23:59,1.6,0.0,0.2,0.0,0.2,0.0,1.2,0.0
336,BROOKLYN,2013,00:00 - 00:59,1.4,0.0,0.3,0.0,0.2,0.0,1.0,0.0
337,BROOKLYN,2013,01:00 - 01:59,1.5,0.0,0.2,0.0,0.1,0.0,1.3,0.0
338,BROOKLYN,2013,02:00 - 02:59,1.7,0.0,0.2,0.0,0.1,0.0,1.4,0.0
339,BROOKLYN,2013,03:00 - 03:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
340,BROOKLYN,2013,04:00 - 04:59,1.5,0.0,0.2,0.0,0.0,0.0,1.3,0.0
341,BROOKLYN,2013,05:00 - 05:59,1.5,0.0,0.2,0.0,0.1,0.0,1.2,0.0
342,BROOKLYN,2013,06:00 - 06:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
343,BROOKLYN,2013,07:00 - 07:59,1.4,0.0,0.4,0.0,0.1,0.0,0.9,0.0
344,BROOKLYN,2013,08:00 - 08:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
345,BROOKLYN,2013,09:00 - 09:59,1.4,0.0,0.3,0.0,0.1,0.0,0.9,0.0
346,BROOKLYN,2013,10:00 - 10:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
347,BROOKLYN,2013,11:00 - 11:59,1.3,0.0,0.3,0.0,0.2,0.0,0.9,0.0
348,BROOKLYN,2013,12:00 - 12:59,1.4,0.0,0.3,0.0,0.1,0.0,0.9,0.0
349,BROOKLYN,2013,13:00 - 13:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
350,BROOKLYN,2013,14:00 - 14:59,1.3,0.0,0.4,0.0,0.1,0.0,0.8,0.0
351,BROOKLYN,2013,15:00 - 15:59,1.3,0.0,0.4,0.0,0.1,0.0,0.8,0.0
352,BROOKLYN,2013,16:00 - 16:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
353,BROOKLYN,2013,17:00 - 17:59,1.3,0.0,0.3,0.0,0.2,0.0,0.8,0.0
354,BROOKLYN,2013,18:00 - 18:59,1.4,0.0,0.4,0.0,0.2,0.0,0.8,0.0
355,BROOKLYN,2013,19:00 - 19:59,1.3,0.0,0.4,0.0,0.2,0.0,0.8,0.0
356,BROOKLYN,2013,20:00 - 20:59,1.4,0.0,0.4,0.0,0.2,0.0,0.8,0.0
357,BROOKLYN,2013,21:00 - 21:59,1.3,0.0,0.3,0.0,0.2,0.0,0.8,0.0
358,BROOKLYN,2013,22:00 - 22:59,1.5,0.0,0.3,0.0,0.1,0.0,1.0,0.0
359,BROOKLYN,2013,23:00 - 23:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
360,BROOKLYN,2014,00:00 - 00:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
361,BROOKLYN,2014,01:00 - 01:59,1.5,0.0,0.2,0.0,0.1,0.0,1.2,0.0
