,borough,year,month,vehicle,total_injured,total_killed,pedestrians_injured,pedestrians_killed,cyclist_injured,cyclist_killed,motorist_injured,motorist_killed
3677,Staten Island,2014,9,other,8,0,1,0,1,0,6,0
3678,Staten Island,2014,9,passenger vehicle,78,0,7,0,4,0,67,0
3679,Staten Island,2014,9,suv,42,0,2,0,2,0,38,0
3680,Staten Island,2014,10,bus,1,0,0,0,0,0,1,0
3681,Staten Island,2014,10,other,6,0,1,0,0,0,5,0
3682,Staten Island,2014,10,passenger vehicle,85,0,9,0,2,0,74,0
3683,Staten Island,2014,10,suv,61,0,5,0,0,0,56,0
3684,Staten Island,2014,10,truck,2,0,0,0,0,0,2,0
3685,Staten Island,2014,10,van,2,0,0,0,0,0,2,0
3686,Staten Island,2014,11,bus,1,0,1,0,0,0,0,0
3687,Staten Island,2014,11,other,18,0,3,0,0,0,15,0
3688,Staten Island,2014,11,passenger vehicle,60,0,9,0,1,0,50,0
3689,Staten Island,2014,11,suv,57,0,10,0,1,0,46,0
3690,Staten Island,2014,11,truck,6,0,0,0,0,0,6,0
3691,Staten Island,2014,11,van,3,0,0,0,0,0,3,0
3692,Staten Island,2014,12,bus,1,0,0,0,0,0,1,0
3693,Staten Island,2014,12,other,9,0,7,0,0,0,2,0
3694,Staten Island,2014,12,passenger vehicle,64,0,5,0,2,0,57,0
3695,Staten Island,2014,12,suv,42,1,7,0,0,0,35,1
3696,Staten Island,2014,12,truck,1,0,0,0,0,0,1,0
3697,Staten Island,2014,12,van,1,0,1,0,0,0,0,0
3698,Staten Island,2015,1,other,5,0,1,0,0,0,4,0
3699,Staten Island,2015,1,passenger vehicle,60,0,8,0,0,0,52,0
3700,Staten Island,2015,1,suv,41,0,9,0,0,0,32,0
3701,Staten Island,2015,1,truck,6,0,3,0,0,0,3,0
3702,Staten Island,2015,1,van,3,0,0,0,0,0,3,0
3703,Staten Island,2015,2,other,41,0,5,0,0,0,36,0
3704,Staten Island,2015,2,passenger vehicle,44,0,10,0,0,0,34,0
3705,Staten Island,2015,2,suv,39,0,6,0,0,0,33,0
3706,Staten Island,2015,2,truck,5,0,1,0,0,0,4,0
3707,Staten Island,2015,2,van,3,0,0,0,0,0,3,0
3708,Staten Island,2015,3,other,21,0,6,0,0,0,15,0
3709,Staten Island,2015,3,passenger vehicle,41,1,2,0,2,0,37,1
3710,Staten Island,2015,3,suv,51,0,6,0,0,0,45,0
3711,Staten Island,2015,3,truck,7,0,0,0,0,0,7,0
3712,Staten Island,2015,3,van,1,0,1,0,0,0,0,0
3713,Staten Island,2015,4,motorcycle,2,0,0,0,0,0,2,0
3714,Staten Island,2015,4,other,8,0,5,0,0,0,3,0
3715,Staten Island,2015,4,passenger vehicle,50,0,3,0,3,0,44,0
3716,Staten Island,2015,4,suv,47,0,5,0,3,0,39,0
3717,Staten Island,2015,4,truck,4,0,0,0,0,0,4,0
3718,Staten Island,2015,4,van,1,0,0,0,0,0,1,0
3719,Staten Island,2015,5,motorcycle,1,0,0,0,0,0,1,0
3720,Staten Island,2015,5,other,6,0,3,0,0,0,3,0
3721,Staten Island,2015,5,passenger vehicle,93,0,12,0,0,0,81,0
3722,Staten Island,2015,5,suv,45,1,7,0,1,0,37,1
3723,Staten Island,2015,5,truck,2,0,0,0,0,0,2,0
3724,Staten Island,2015,5,van,2,0,1,0,0,0,1,0
3725,Staten Island,2015,6,motorcycle,3,0,0,0,0,0,3,0
3726,Staten Island,2015,6,other,12,0,5,0,0,0,7,0
3727,Staten Island,2015,6,passenger vehicle,63,0,5,0,2,0,56,0
3728,Staten Island,2015,6,suv,39,0,3,0,0,0,36,0
3729,Staten Island,2015,6,truck,4,0,0,0,0,0,4,0
3730,Staten Island,2015,6,van,1,0,1,0,0,0,0,0
3731,Staten Island,2015,7,motorcycle,3,0,0,0,0,0,3,0
3732,Staten Island,2015,7,other,8,0,1,0,1,0,6,0
3733,Staten Island,2015,7,passenger vehicle,86,0,8,0,1,0,77,0
3734,Staten Island,2015,7,suv,46,0,3,0,3,0,40,0
3735,Staten Island,2015,7,truck,2,0,0,0,0,0,2,0
3736,Staten Island,2015,7,van,2,0,2,0,0,0,0,0
3737,Staten Island,2015,8,motorcycle,2,0,0,0,0,0,2,0
3738,Staten Island,2015,8,other,9,0,4,0,1,0,4,0
3739,Staten Island,2015,8,passenger vehicle,92,0,9,0,1,0,82,0
3740,Staten Island,2015,8,suv,31,0,2,0,0,0,29,0
3741,Staten Island,2015,8,truck,1,0,0,0,0,0,1,0
3742,Staten Island,2015,8,van,2,0,0,0,0,0,2,0
3743,Staten Island,2015,9,motorcycle,1,0,0,0,0,0,1,0
3744,Staten Island,2015,9,other,11,0,2,0,2,0,7,0
3745,Staten Island,2015,9,passenger vehicle,65,0,9,0,2,0,54,0
3746,Staten Island,2015,9,suv,39,0,7,0,1,0,31,0
3747,Staten Island,2015,9,truck,4,1,0,0,1,1,3,0
3748,Staten Island,2015,9,van,3,0,1,0,1,0,1,0
3749,Staten Island,2015,10,motorcycle,1,0,0,0,0,0,1,0
3750,Staten Island,2015,10,other,5,0,2,0,0,0,3,0
3751,Staten Island,2015,10,passenger vehicle,75,0,10,0,2,0,63,0
3752,Staten Island,2015,10,suv,42,0,9,0,1,0,32,0
3753,Staten Island,2015,10,truck,2,0,2,0,0,0,0,0
3754,Staten Island,2015,10,van,6,0,0,0,0,0,6,0
3755,Staten Island,2015,11,other,4,0,4,0,0,0,0,0
3756,Staten Island,2015,11,passenger vehicle,88,1,18,0,0,0,70,1
3757,Staten Island,2015,11,suv,35,0,7,0,0,0,28,0
3758,Staten Island,2015,11,truck,2,0,0,0,0,0,2,0
3759,Staten Island,2015,11,van,1,0,1,0,0,0,0,0
3760,Staten Island,2015,12,motorcycle,1,0,0,0,0,0,1,0
3761,Staten Island,2015,12,other,10,0,2,0,0,0,8,0
3762,Staten Island,2015,12,passenger vehicle,73,0,18,0,1,0,54,0
3763,Staten Island,2015,12,suv,33,0,6,0,0,0,27,0
3764,Staten Island,2015,12,truck,1,0,0,0,0,0,1,0
3765,Staten Island,2015,12,van,7,0,0,0,0,0,7,0
3766,Staten Island,2016,1,other,6,1,3,0,1,0,2,1
3767,Staten Island,2016,1,passenger vehicle,52,0,10,0,1,0,41,0
3768,Staten Island,2016,1,suv,21,0,5,0,0,0,16,0
3769,Staten Island,2016,1,truck,1,0,0,0,0,0,1,0
3770,Staten Island,2016,2,other,8,0,4,0,0,0,4,0
3771,Staten Island,2016,2,passenger vehicle,67,0,21,0,1,0,45,0
3772,Staten Island,2016,2,suv,25,0,5,0,0,0,20,0
3773,Staten Island,2016,2,truck,1,0,0,0,0,0,1,0
3774,Staten Island,2016,3,bike,1,0,0,0,1,0,0,0
3775,Staten Island,2016,3,other,3,0,3,0,0,0,0,0
3776,Staten Island,2016,3,passenger vehicle,24,0,4,0,1,0,19,0
3777,Staten Island,2016,3,sedan,15,0,4,0,0,0,11,0
3778,Staten Island,2016,3,suv,14,0,4,0,1,0,9,0
3779,Staten Island,2016,3,truck,1,0,0,0,0,0,1,0
3780,Staten Island,2016,4,bike,1,0,0,0,1,0,0,0
3781,Staten Island,2016,4,other,1,0,0,0,0,0,1,0
3782,Staten Island,2016,4,sedan,5,0,1,0,0,0,4,0
3783,Staten Island,2016,4,suv,7,0,0,0,0,0,7,0
3784,Staten Island,2016,4,truck,1,0,0,0,0,0,1,0
3785,Staten Island,2016,5,bike,3,0,0,0,3,0,0,0
3786,Staten Island,2016,5,other,4,1,0,0,0,0,4,1
3787,Staten Island,2016,5,sedan,69,0,6,0,2,0,61,0
3788,Staten Island,2016,5,suv,39,0,3,0,1,0,35,0
3789,Staten Island,2016,5,truck,2,0,0,0,0,0,2,0
3790,Staten Island,2016,6,bike,1,0,0,0,1,0,0,0
3791,Staten Island,2016,6,other,4,0,1,0,0,0,3,0
3792,Staten Island,2016,6,sedan,86,0,9,0,1,0,76,0
3793,Staten Island,2016,6,suv,40,0,3,0,1,0,36,0
3794,Staten Island,2016,6,truck,8,0,0,0,0,0,8,0
3795,Staten Island,2016,7,bike,4,0,1,0,3,0,0,0
3796,Staten Island,2016,7,other,18,0,0,0,0,0,18,0
3797,Staten Island,2016,7,sedan,57,0,13,0,1,0,43,0
3798,Staten Island,2016,7,suv,43,0,8,0,2,0,33,0
3799,Staten Island,2016,7,truck,3,0,0,0,1,0,2,0
3800,Staten Island,2016,8,bike,3,0,0,0,3,0,0,0
3801,Staten Island,2016,8,other,4,0,1,0,1,0,2,0
3802,Staten Island,2016,8,sedan,66,0,5,0,0,0,61,0
3803,Staten Island,2016,8,suv,32,0,4,0,1,0,27,0
3804,Staten Island,2016,8,truck,6,0,0,0,0,0,6,0
3805,Staten Island,2016,9,other,1,0,1,0,0,0,0,0
3806,Staten Island,2016,9,sedan,81,0,9,0,2,0,70,0
3807,Staten Island,2016,9,suv,33,0,5,0,0,0,28,0
3808,Staten Island,2016,9,truck,8,0,1,0,0,0,7,0
3809,Staten Island,2016,10,bike,3,0,0,0,3,0,0,0
3810,Staten Island,2016,10,other,6,0,1,0,0,0,5,0
3811,Staten Island,2016,10,passenger vehicle,1,0,0,0,0,0,1,0
3812,Staten Island,2016,10,sedan,64,0,11,0,2,0,51,0
3813,Staten Island,2016,10,suv,35,0,4,0,2,0,29,0
3814,Staten Island,2016,10,truck,6,0,2,0,0,0,4,0
3815,Staten Island,2016,11,bike,1,0,0,0,1,0,0,0
3816,Staten Island,2016,11,other,4,0,2,0,0,0,2,0
3817,Staten Island,2016,11,sedan,99,0,13,0,2,0,84,0
3818,Staten Island,2016,11,suv,41,0,6,0,0,0,35,0
3819,Staten Island,2016,11,truck,4,0,0,0,0,0,4,0
3820,Staten Island,2016,12,other,1,0,1,0,0,0,0,0
3821,Staten Island,2016,12,sedan,55,0,7,0,1,0,47,0
3822,Staten Island,2016,12,suv,43,0,3,0,0,0,40,0
3823,Staten Island,2016,12,truck,2,0,0,0,0,0,2,0
3824,Staten Island,2017,1,bike,1,0,0,0,1,0,0,0
3825,Staten Island,2017,1,other,1,0,0,0,0,0,1,0
3826,Staten Island,2017,1,sedan,80,0,18,0,1,0,61,0
3827,Staten Island,2017,1,suv,52,0,4,0,1,0,47,0
3828,Staten Island,2017,1,truck,14,0,2,0,0,0,12,0
3829,Staten Island,2017,2,bike,2,0,0,0,2,0,0,0
3830,Staten Island,2017,2,motorcycle,1,0,0,0,0,0,1,0
3831,Staten Island,2017,2,other,6,0,1,0,0,0,5,0
3832,Staten Island,2017,2,sedan,61,0,13,0,0,0,48,0
3833,Staten Island,2017,2,suv,31,0,5,0,0,0,26,0
3834,Staten Island,2017,2,truck,4,0,1,0,0,0,3,0
3835,Staten Island,2017,3,other,4,0,0,0,0,0,4,0
3836,Staten Island,2017,3,sedan,51,0,10,0,0,0,41,0
3837,Staten Island,2017,3,suv,35,0,1,0,0,0,34,0
3838,Staten Island,2017,3,truck,7,0,0,0,0,0,7,0
3839,Staten Island,2017,4,motorcycle,2,0,0,0,0,0,2,0
3840,Staten Island,2017,4,other,11,0,1,0,0,0,10,0
3841,Staten Island,2017,4,sedan,78,1,5,0,3,0,69,1
3842,Staten Island,2017,4,suv,27,0,4,0,0,0,23,0
3843,Staten Island,2017,4,truck,4,0,1,0,1,0,2,0
3844,Staten Island,2017,5,bike,1,0,0,0,1,0,0,0
3845,Staten Island,2017,5,motorcycle,2,0,0,0,0,0,2,0
3846,Staten Island,2017,5,other,3,0,1,0,0,0,2,0
3847,Staten Island,2017,5,sedan,79,0,8,0,3,0,68,0
3848,Staten Island,2017,5,suv,47,0,3,0,2,0,42,0
3849,Staten Island,2017,5,truck,15,0,1,0,0,0,14,0
3850,Staten Island,2017,6,bike,1,0,0,0,1,0,0,0
3851,Staten Island,2017,6,motorcycle,2,0,0,0,0,0,1,0
3852,Staten Island,2017,6,sedan,80,0,13,0,2,0,65,0
3853,Staten Island,2017,6,suv,41,0,8,0,2,0,31,0
3854,Staten Island,2017,7,bike,1,0,0,0,1,0,0,0
3855,Staten Island,2017,7,motorcycle,1,0,0,0,0,0,1,0
3856,Staten Island,2017,7,other,2,0,0,0,1,0,1,0
3857,Staten Island,2017,7,sedan,91,0,7,0,4,0,80,0
3858,Staten Island,2017,7,suv,48,0,4,0,2,0,42,0
3859,Staten Island,2017,7,truck,2,0,0,0,0,0,2,0
3860,Staten Island,2017,8,bike,4,0,1,0,3,0,0,0
3861,Staten Island,2017,8,motorcycle,3,0,0,0,0,0,3,0
3862,Staten Island,2017,8,other,1,0,0,0,0,0,1,0
3863,Staten Island,2017,8,sedan,65,0,6,0,1,0,58,0
3864,Staten Island,2017,8,suv,12,0,0,0,1,0,11,0
3865,Staten Island,2017,9,bike,3,0,0,0,3,0,0,0
3866,Staten Island,2017,9,motorcycle,1,0,0,0,0,0,1,0
3867,Staten Island,2017,9,other,7,0,2,0,0,0,5,0
3868,Staten Island,2017,9,sedan,63,0,8,0,1,0,54,0
3869,Staten Island,2017,9,suv,53,0,12,0,1,0,40,0
3870,Staten Island,2017,9,truck,2,0,1,0,0,0,1,0
3871,Staten Island,2017,10,bike,1,0,0,0,1,0,0,0
3872,Staten Island,2017,10,motorcycle,1,0,0,0,0,0,1,0
3873,Staten Island,2017,10,other,9,0,2,0,0,0,7,0
3874,Staten Island,2017,10,sedan,75,0,15,0,1,0,59,0
3875,Staten Island,2017,10,suv,38,1,8,0,0,0,30,1
3876,Staten Island,2017,10,truck,4,0,0,0,0,0,4,0
3877,Staten Island,2017,11,bike,2,0,0,0,2,0,0,0
3878,Staten Island,2017,11,other,12,0,0,0,0,0,12,0
3879,Staten Island,2017,11,sedan,72,0,14,0,2,0,56,0
3880,Staten Island,2017,11,suv,40,0,4,0,3,0,33,0
3881,Staten Island,2017,11,truck,2,0,0,0,0,0,2,0
3882,Staten Island,2017,12,motorcycle,2,0,0,0,0,0,2,0
3883,Staten Island,2017,12,other,4,0,1,0,0,0,3,0
3884,Staten Island,2017,12,sedan,78,0,13,0,0,0,65,0
3885,Staten Island,2017,12,suv,39,0,8,0,0,0,31,0
3886,Staten Island,2017,12,truck,3,0,1,0,0,0,2,0
3887,Staten Island,2018,1,bike,1,0,0,0,1,0,0,0
3888,Staten Island,2018,1,other,1,0,0,0,0,0,1,0
3889,Staten Island,2018,1,sedan,57,0,7,0,0,0,50,0
3890,Staten Island,2018,1,suv,26,0,5,0,0,0,21,0
3891,Staten Island,2018,1,truck,4,0,0,0,0,0,4,0
3892,Staten Island,2018,2,other,2,0,2,0,0,0,0,0
3893,Staten Island,2018,2,sedan,56,0,6,0,0,0,50,0
3894,Staten Island,2018,2,suv,18,0,1,0,0,0,17,0
3895,Staten Island,2018,2,truck,1,0,0,0,0,0,1,0
3896,Staten Island,2018,3,bike,1,0,0,0,1,0,0,0
3897,Staten Island,2018,3,other,2,0,0,0,0,0,2,0
3898,Staten Island,2018,3,sedan,47,0,9,0,0,0,38,0
3899,Staten Island,2018,3,suv,29,0,1,0,0,0,28,0
3900,Staten Island,2018,3,truck,7,0,2,0,0,0,5,0
3901,Staten Island,2018,4,bike,2,0,0,0,2,0,0,0
3902,Staten Island,2018,4,motorcycle,2,0,0,0,0,0,2,0
3903,Staten Island,2018,4,sedan,79,0,7,0,2,0,70,0
3904,Staten Island,2018,4,suv,34,1,3,0,0,0,31,1
3905,Staten Island,2018,4,truck,3,0,0,0,0,0,3,0
3906,Staten Island,2018,5,bike,3,0,0,0,3,0,0,0
3907,Staten Island,2018,5,other,4,0,2,0,0,0,2,0
3908,Staten Island,2018,5,sedan,90,1,9,0,3,0,78,1
3909,Staten Island,2018,5,suv,35,0,6,0,1,0,28,0
3910,Staten Island,2018,5,truck,15,0,0,0,0,0,15,0
3911,Staten Island,2018,6,bike,2,0,0,0,2,0,0,0
3912,Staten Island,2018,6,motorcycle,3,0,0,0,0,0,3,0
3913,Staten Island,2018,6,other,6,0,1,0,0,0,5,0
3914,Staten Island,2018,6,sedan,62,0,6,0,1,0,55,0
3915,Staten Island,2018,6,suv,49,0,2,0,1,0,46,0
3916,Staten Island,2018,6,truck,5,0,0,0,1,0,4,0
3917,Staten Island,2018,7,bike,2,0,0,0,2,0,0,0
3918,Staten Island,2018,7,motorcycle,1,0,0,0,0,0,1,0
3919,Staten Island,2018,7,sedan,59,0,4,0,2,0,53,0
3920,Staten Island,2018,7,suv,34,0,4,0,0,0,30,0
3921,Staten Island,2018,7,truck,4,0,0,0,0,0,4,0
3922,Staten Island,2018,8,bike,1,0,0,0,1,0,0,0
3923,Staten Island,2018,8,motorcycle,4,0,0,0,0,0,4,0
3924,Staten Island,2018,8,other,3,0,0,0,0,0,3,0
3925,Staten Island,2018,8,sedan,62,0,5,0,3,0,54,0
3926,Staten Island,2018,8,suv,36,0,3,0,0,0,33,0
3927,Staten Island,2018,8,truck,1,0,0,0,0,0,1,0
3928,Staten Island,2018,9,bike,2,0,0,0,2,0,0,0
3929,Staten Island,2018,9,motorcycle,1,0,0,0,0,0,1,0
3930,Staten Island,2018,9,sedan,53,0,6,0,2,0,45,0
3931,Staten Island,2018,9,suv,29,0,5,0,0,0,24,0
3932,Staten Island,2018,9,truck,2,0,1,0,0,0,1,0
3933,Staten Island,2018,10,bike,1,0,0,0,1,0,0,0
3934,Staten Island,2018,10,motorcycle,1,0,0,0,0,0,1,0
3935,Staten Island,2018,10,other,5,0,1,0,0,0,4,0
3936,Staten Island,2018,10,sedan,75,0,13,0,4,0,58,0
3937,Staten Island,2018,10,suv,29,0,4,0,0,0,25,0
3938,Staten Island,2018,11,other,2,0,0,0,0,0,2,0
3939,Staten Island,2018,11,sedan,64,0,8,0,2,0,54,0
3940,Staten Island,2018,11,suv,40,0,3,0,0,0,37,0
3941,Staten Island,2018,11,truck,5,0,1,0,0,0,4,0
3942,Staten Island,2018,12,bike,1,0,0,0,1,0,0,0
3943,Staten Island,2018,12,motorcycle,2,0,0,0,0,0,2,0
3944,Staten Island,2018,12,other,9,0,1,0,0,0,8,0
3945,Staten Island,2018,12,sedan,81,0,12,0,0,0,69,0
3946,Staten Island,2018,12,suv,35,1,9,1,0,0,26,0
3947,Staten Island,2018,12,truck,6,0,1,0,0,0,5,0
3948,Staten Island,2019,1,other,3,0,0,0,0,0,3,0
3949,Staten Island,2019,1,sedan,85,0,15,0,0,0,70,0
3950,Staten Island,2019,1,suv,48,0,8,0,0,0,40,0
3951,Staten Island,2019,1,truck,7,0,0,0,0,0,7,0
3952,Staten Island,2019,2,bike,2,0,0,0,1,0,1,0
3953,Staten Island,2019,2,other,1,0,1,0,0,0,0,0
3954,Staten Island,2019,2,sedan,40,0,7,0,0,0,33,0
3955,Staten Island,2019,2,suv,49,0,6,0,1,0,42,0
3956,Staten Island,2019,2,truck,4,0,0,0,0,0,4,0
3957,Staten Island,2019,3,other,4,0,0,0,0,0,4,0
3958,Staten Island,2019,3,sedan,46,0,7,0,1,0,38,0
3959,Staten Island,2019,3,suv,26,0,4,0,0,0,22,0
3960,Staten Island,2019,3,truck,1,0,0,0,0,0,1,0
3961,Staten Island,2019,4,bike,3,0,1,0,2,0,0,0
3962,Staten Island,2019,4,motorcycle,3,0,0,0,0,0,3,0
3963,Staten Island,2019,4,other,4,0,0,0,0,0,4,0
3964,Staten Island,2019,4,sedan,42,0,5,0,2,0,35,0
3965,Staten Island,2019,4,suv,29,0,1,0,0,0,28,0
3966,Staten Island,2019,4,truck,1,0,0,0,0,0,1,0
3967,Staten Island,2019,5,bike,2,0,0,0,2,0,0,0
3968,Staten Island,2019,5,other,1,0,0,0,0,0,1,0
3969,Staten Island,2019,5,sedan,81,0,8,0,2,0,71,0
3970,Staten Island,2019,5,suv,55,0,13,0,0,0,42,0
3971,Staten Island,2019,5,truck,4,0,0,0,0,0,4,0
3972,Staten Island,2019,6,bike,1,0,0,0,1,0,0,0
3973,Staten Island,2019,6,motorcycle,4,0,0,0,0,0,4,0
3974,Staten Island,2019,6,other,18,0,0,0,0,0,18,0
3975,Staten Island,2019,6,sedan,84,0,5,0,0,0,79,0
3976,Staten Island,2019,6,suv,57,0,6,0,2,0,49,0
3977,Staten Island,2019,6,truck,7,0,2,0,2,0,3,0
3978,Staten Island,2019,7,bike,4,0,0,0,4,0,0,0
3979,Staten Island,2019,7,other,5,0,2,0,1,0,2,0
3980,Staten Island,2019,7,sedan,51,0,9,0,4,0,38,0
3981,Staten Island,2019,7,suv,43,0,4,0,0,0,39,0
3982,Staten Island,2019,7,truck,3,0,1,0,0,0,2,0
3983,Staten Island,2019,8,bike,1,0,0,0,1,0,0,0
3984,Staten Island,2019,8,other,4,0,0,0,0,0,4,0
3985,Staten Island,2019,8,sedan,55,0,2,0,2,0,51,0
3986,Staten Island,2019,8,suv,44,0,6,0,2,0,36,0
3987,Staten Island,2019,8,truck,1,0,0,0,0,0,1,0
3988,Staten Island,2019,9,bike,2,0,0,0,2,0,0,0
3989,Staten Island,2019,9,motorcycle,2,0,0,0,0,0,2,0
3990,Staten Island,2019,9,other,1,0,0,0,0,0,1,0
3991,Staten Island,2019,9,sedan,51,0,13,0,1,0,37,0
3992,Staten Island,2019,9,suv,42,0,1,0,2,0,39,0
3993,Staten Island,2019,9,truck,11,0,0,0,0,0,11,0
3994,Staten Island,2019,10,motorcycle,1,0,0,0,0,0,1,0
3995,Staten Island,2019,10,sedan,49,0,6,0,1,0,42,0
3996,Staten Island,2019,10,suv,45,0,6,0,0,0,39,0
3997,Staten Island,2019,10,truck,2,0,1,0,0,0,1,0
3998,Staten Island,2019,11,motorcycle,4,0,1,0,0,0,3,0
3999,Staten Island,2019,11,other,3,0,0,0,0,0,3,0
4000,Staten Island,2019,11,sedan,66,0,9,0,1,0,56,0
4001,Staten Island,2019,11,suv,33,0,10,0,0,0,23,0
4002,Staten Island,2019,11,truck,1,0,1,0,0,0,0,0
4003,Staten Island,2019,12,bike,1,0,1,0,0,0,0,0
4004,Staten Island,2019,12,sedan,61,0,12,0,3,0,46,0
4005,Staten Island,2019,12,suv,41,0,11,0,0,0,30,0
4006,Staten Island,2019,12,truck,2,0,0,0,0,0,2,0
4007,Staten Island,2020,1,motorcycle,2,0,0,0,0,0,2,0
4008,Staten Island,2020,1,other,2,0,0,0,0,0,2,0
4009,Staten Island,2020,1,sedan,64,0,8,0,0,0,56,0
4010,Staten Island,2020,1,suv,30,1,7,0,0,0,23,1
4011,Staten Island,2020,1,truck,6,0,0,0,0,0,6,0
4012,Staten Island,2020,2,other,2,0,2,0,0,0,0,0
4013,Staten Island,2020,2,sedan,48,0,6,0,0,0,42,0
4014,Staten Island,2020,2,suv,37,0,4,0,0,0,33,0
4015,Staten Island,2020,2,truck,4,0,0,0,0,0,4,0
4016,Staten Island,2020,3,bike,1,0,0,0,1,0,0,0
4017,Staten Island,2020,3,other,1,0,0,0,0,0,1,0
4018,Staten Island,2020,3,sedan,34,0,8,0,1,0,25,0
4019,Staten Island,2020,3,suv,20,0,3,0,1,0,16,0
4020,Staten Island,2020,3,truck,3,0,0,0,0,0,3,0
4021,Staten Island,2020,4,bike,1,0,0,0,1,0,0,0
4022,Staten Island,2020,4,motorcycle,1,0,0,0,0,0,1,0
4023,Staten Island,2020,4,sedan,24,0,3,0,2,0,19,0
4024,Staten Island,2020,4,suv,10,1,0,0,0,0,10,1
4025,Staten Island,2020,4,truck,2,0,1,0,0,0,1,0
4026,Staten Island,2020,5,bike,1,0,0,0,1,0,0,0
4027,Staten Island,2020,5,motorcycle,2,0,0,0,0,0,2,0
4028,Staten Island,2020,5,sedan,33,0,1,0,1,0,31,0
4029,Staten Island,2020,5,suv,15,0,1,0,0,0,14,0
4030,Staten Island,2020,5,truck,1,0,0,0,0,0,1,0
4031,Staten Island,2020,6,bike,2,0,0,0,2,0,0,0
4032,Staten Island,2020,6,motorcycle,4,0,0,0,0,0,4,0
4033,Staten Island,2020,6,other,3,0,0,0,0,0,3,0
4034,Staten Island,2020,6,sedan,37,0,3,0,4,0,30,0
4035,Staten Island,2020,6,suv,38,1,2,0,3,0,33,1
4036,Staten Island,2020,6,truck,2,0,1,0,1,0,0,0
4037,Staten Island,2020,7,bike,2,0,0,0,2,0,0,0
4038,Staten Island,2020,7,motorcycle,1,0,0,0,0,0,1,0
4039,Staten Island,2020,7,other,5,0,0,0,0,0,5,0
4040,Staten Island,2020,7,sedan,60,0,5,0,3,0,52,0
4041,Staten Island,2020,7,suv,15,0,1,0,1,0,13,0
4042,Staten Island,2020,8,motorcycle,4,0,0,0,0,0,4,0
4043,Staten Island,2020,8,other,3,0,0,0,0,0,3,0
4044,Staten Island,2020,8,sedan,60,0,6,0,4,0,50,0
4045,Staten Island,2020,8,suv,25,0,1,0,1,0,23,0
4046,Staten Island,2020,8,truck,1,0,0,0,0,0,1,0
4047,Staten Island,2020,9,motorcycle,3,0,0,0,0,0,3,0
4048,Staten Island,2020,9,sedan,49,0,5,0,4,0,40,0
4049,Staten Island,2020,9,suv,22,0,1,0,3,0,18,0
4050,Staten Island,2020,9,truck,1,0,1,0,0,0,0,0
4051,Staten Island,2020,10,bike,2,0,0,0,2,0,0,0
4052,Staten Island,2020,10,other,2,0,1,0,0,0,1,0
4053,Staten Island,2020,10,sedan,50,0,6,0,1,0,43,0
4054,Staten Island,2020,10,suv,22,0,4,0,1,0,17,0
4055,Staten Island,2020,10,truck,5,0,1,0,0,0,4,0
4056,Staten Island,2020,11,bike,1,0,0,0,1,0,0,0
4057,Staten Island,2020,11,motorcycle,1,0,1,0,0,0,0,0
4058,Staten Island,2020,11,sedan,35,0,6,0,2,0,27,0
4059,Staten Island,2020,11,suv,15,0,4,0,0,0,11,0
4060,Staten Island,2020,11,truck,2,0,1,0,0,0,1,0
4061,Staten Island,2020,12,bike,1,0,0,0,1,0,0,0
4062,Staten Island,2020,12,other,6,0,2,0,0,0,4,0
4063,Staten Island,2020,12,sedan,46,0,3,0,3,0,40,0
4064,Staten Island,2020,12,suv,18,0,5,0,0,0,13,0
4065,Staten Island,2020,12,truck,7,0,1,0,0,0,6,0
4066,Staten Island,2021,1,motorcycle,2,0,0,0,0,0,2,0
4067,Staten Island,2021,1,other,3,0,0,0,0,0,3,0
4068,Staten Island,2021,1,sedan,37,0,3,0,1,0,33,0
4069,Staten Island,2021,1,suv,17,0,0,0,0,0,17,0
4070,Staten Island,2021,1,truck,6,1,1,1,0,0,5,0
4071,Staten Island,2021,2,other,1,0,0,0,0,0,1,0
4072,Staten Island,2021,2,sedan,19,0,1,0,0,0,18,0
4073,Staten Island,2021,2,suv,14,0,0,0,0,0,14,0
4074,Staten Island,2021,2,truck,1,0,0,0,0,0,1,0
4075,Staten Island,2021,3,motorcycle,2,0,1,0,0,0,1,0
4076,Staten Island,2021,3,other,2,0,0,0,2,0,0,0
4077,Staten Island,2021,3,sedan,40,1,0,0,4,0,36,1
4078,Staten Island,2021,3,suv,15,0,1,0,3,0,11,0
4079,Staten Island,2021,4,other,1,0,1,0,0,0,0,0
4080,Staten Island,2021,4,sedan,41,0,4,0,3,0,34,0
4081,Staten Island,2021,4,suv,29,0,2,0,3,0,24,0
4082,Staten Island,2021,4,truck,4,0,0,0,0,0,4,0
4083,Staten Island,2021,5,bus,2,0,0,0,0,0,2,0
4084,Staten Island,2021,5,motorcycle,1,0,0,0,0,0,1,0
4085,Staten Island,2021,5,other,2,0,0,0,0,0,2,0
4086,Staten Island,2021,5,sedan,76,0,2,0,3,0,71,0
4087,Staten Island,2021,5,suv,26,0,1,0,1,0,24,0
4088,Staten Island,2021,5,truck,4,0,1,0,0,0,3,0
4089,Staten Island,2021,6,bus,3,0,1,0,0,0,1,0
4090,Staten Island,2021,6,other,2,0,0,0,2,0,0,0
4091,Staten Island,2021,6,sedan,81,0,8,0,6,0,66,0
4092,Staten Island,2021,6,suv,17,0,2,0,0,0,15,0
